kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,15.78,19,-38.6205,-3.4577,77.09,42.11,57.89,0.0,57.89,21.05,78.95,0.0192,8.2683
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,38.46,26,-20.9785,-1.8003,89.27,30.77,69.23,7.69,34.62,53.85,46.15,0.1753,2.2321
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,56.52,23,-0.3791,-0.019,74.33,21.74,78.26,34.78,47.83,26.09,73.91,0.1,2.9827
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,12.0,50,61.2811,2.8361,91.12,44.0,56.0,0.0,48.0,42.0,58.0,0.0301,-0.4977
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,4.76,42,32.2968,1.3218,81.98,47.62,52.38,9.52,50.0,45.24,54.76,0.0355,-1.2323
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,26.32,19,-38.6205,-3.4577,77.09,63.16,36.84,0.0,73.68,31.58,68.42,-0.257,23.9924
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,7.7,26,-20.9785,-1.8003,89.27,46.15,53.85,15.38,57.69,57.69,42.31,0.1429,7.1257
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,63.64,22,-0.7067,-0.0318,74.25,18.18,81.82,59.09,63.64,9.09,90.91,0.1385,6.0378
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,20.0,50,61.2811,2.8361,91.12,60.0,40.0,2.0,56.0,66.0,34.0,-0.4439,-1.6967
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,12.2,41,32.5844,1.3076,81.9,43.9,56.1,9.76,43.9,36.59,63.41,0.1505,-0.0746
